No.  X  Y  Z  Yaw  Pitch  Roll  Weld_En
22 15.609 -17.564 29.26 0 0 1 1
22 16.613 -17.429 29.26 0 0 1 1
22 17.534 -17.262 29.26 0 0 1 1
22 18.452 -17.051 29.26 0 0 1 1
22 19.36 -16.798 29.26 0 0 1 1
22 20.256 -16.503 29.26 0 0 1 1
22 21.138 -16.166 29.26 0 0 1 1
22 22.003 -15.789 29.26 0 0 1 1
22 22.849 -15.372 29.26 0 0 1 1
22 23.674 -14.916 29.26 0 0 1 1
22 24.475 -14.421 29.26 0 0 1 1
22 25.251 -13.889 29.26 0 0 1 1
22 25.999 -13.319 29.26 0 0 1 1
22 26.718 -12.714 29.26 0 0 1 1
22 27.341 -12.134 29.26 0 0 1 1
22 28.058 -11.396 29.26 0 0 1 1
22 28.686 -10.675 29.26 0 0 1 1
22 29.266 -9.937 29.26 0 0 1 1
22 29.786 -9.198 29.26 0 0 1 1
22 30.316 -8.36 29.26 0 0 1 1
22 30.742 -7.604 29.26 0 0 1 1
22 31.198 -6.696 29.26 0 0 1 1
22 31.532 -5.936 29.26 0 0 1 1
22 31.892 -4.989 29.26 0 0 1 1
22 32.131 -4.24 29.26 0 0 1 1
22 32.383 -3.268 29.26 0 0 1 1
22 32.533 -2.509 29.26 0 0 1 1
22 32.646 -1.733 29.26 0 0 1 1
22 32.7 -1.225 29.26 0 0 1 1
22 32.758 -0.409 29.26 0 0 1 1
22 32.777 0.425 29.26 0 0 1 1
22 32.744 1.537 29.26 0 0 1 1
22 32.678 2.336 29.26 0 0 1 1
22 32.533 3.366 29.26 0 0 1 1
22 32.383 4.123 29.26 0 0 1 1
22 32.131 5.095 29.26 0 0 1 1
22 31.892 5.844 29.26 0 0 1 1
22 31.532 6.792 29.26 0 0 1 1
22 31.197 7.552 29.26 0 0 1 1
22 30.742 8.46 29.26 0 0 1 1
22 30.316 9.216 29.26 0 0 1 1
22 29.786 10.054 29.26 0 0 1 1
22 29.265 10.792 29.26 0 0 1 1
22 28.673 11.546 29.26 0 0 1 1
22 28.04 12.271 29.26 0 0 1 1
22 27.341 12.989 29.26 0 0 1 1
22 26.718 13.569 29.26 0 0 1 1
22 25.999 14.175 29.26 0 0 1 1
22 25.25 14.744 29.26 0 0 1 1
22 24.475 15.276 29.26 0 0 1 1
22 23.673 15.771 29.26 0 0 1 1
22 22.849 16.227 29.26 0 0 1 1
22 22.003 16.644 29.26 0 0 1 1
22 21.137 17.021 29.26 0 0 1 1
22 20.256 17.358 29.26 0 0 1 1
22 19.36 17.653 29.26 0 0 1 1
22 18.452 17.906 29.26 0 0 1 1
22 17.534 18.117 29.26 0 0 1 1
22 16.597 18.287 29.26 0 0 1 1
22 15.61 18.419 29.26 0 0 1 1
22 14.615 18.502 29.26 0 0 1 1
22 13.615 18.537 29.26 0 0 1 1
22 12.612 18.522 29.26 0 0 1 1
22 11.992 18.485 29.26 0 0 1 1
22 11.615 18.458 29.26 0 0 1 1
22 10.616 18.344 29.26 0 0 1 1
22 9.625 18.18 29.26 0 0 1 1
22 8.646 17.968 29.26 0 0 1 1
22 7.402 17.62 29.26 0 0 1 1
22 6.72 17.395 29.26 0 0 1 1
22 5.782 17.037 29.26 0 0 1 1
22 4.866 16.634 29.26 0 0 1 1
22 3.973 16.184 29.26 0 0 1 1
22 3.102 15.689 29.26 0 0 1 1
22 2.291 15.172 29.26 0 0 1 1
22 1.381 14.534 29.26 0 0 1 1
22 0.93 14.316 29.26 0 0 1 1
22 0.453 14.18 29.26 0 0 1 1
22 -0.039 14.121 29.26 0 0 1 1
22 -0.532 14.152 29.26 0 0 1 1
22 -1.01 14.261 29.26 0 0 1 1
22 -1.466 14.449 29.26 0 0 1 1
22 -1.859 14.693 29.26 0 0 1 1
22 -2.534 15.172 29.26 0 0 1 1
22 -3.36 15.698 29.26 0 0 1 1
22 -4.218 16.186 29.26 0 0 1 1
22 -5.12 16.64 29.26 0 0 1 1
22 -6.048 17.049 29.26 0 0 1 1
22 -7.002 17.411 29.26 0 0 1 1
22 -7.689 17.638 29.26 0 0 1 1
22 -8.611 17.9 29.26 0 0 1 1
22 -9.548 18.117 29.26 0 0 1 1
22 -9.968 18.2 29.26 0 0 1 1
22 -10.994 18.362 29.26 0 0 1 1
22 -12.024 18.471 29.26 0 0 1 1
22 -13.369 18.535 29.26 0 0 1 1
22 -14.333 18.525 29.26 0 0 1 1
22 -15.151 18.481 29.26 0 0 1 1
22 -16.195 18.377 29.26 0 0 1 1
22 -17.225 18.221 29.26 0 0 1 1
22 -18.211 18.023 29.26 0 0 1 1
22 -19.183 17.777 29.26 0 0 1 1
22 -20.138 17.484 29.26 0 0 1 1
22 -21.075 17.145 29.26 0 0 1 1
22 -21.991 16.76 29.26 0 0 1 1
22 -22.884 16.333 29.26 0 0 1 1
22 -23.751 15.863 29.26 0 0 1 1
22 -24.589 15.354 29.26 0 0 1 1
22 -25.398 14.807 29.26 0 0 1 1
22 -26.174 14.223 29.26 0 0 1 1
22 -26.916 13.603 29.26 0 0 1 1
22 -27.621 12.949 29.26 0 0 1 1
22 -28.289 12.263 29.26 0 0 1 1
22 -28.924 11.537 29.26 0 0 1 1
22 -29.505 10.8 29.26 0 0 1 1
22 -30.076 9.987 29.26 0 0 1 1
22 -30.555 9.223 29.26 0 0 1 1
22 -30.982 8.462 29.26 0 0 1 1
22 -31.438 7.545 29.26 0 0 1 1
22 -31.773 6.775 29.26 0 0 1 1
22 -32.134 5.817 29.26 0 0 1 1
22 -32.436 4.84 29.26 0 0 1 1
22 -32.627 4.081 29.26 0 0 1 1
22 -32.777 3.323 29.26 0 0 1 1
22 -32.919 2.304 29.26 0 0 1 1
22 -32.984 1.515 29.26 0 0 1 1
22 -33.015 0.424 29.26 0 0 1 1
22 -33.011 0.166 29.26 0 0 1 1
22 -32.984 -0.658 29.26 0 0 1 1
22 -32.919 -1.449 29.26 0 0 1 1
22 -32.777 -2.468 29.26 0 0 1 1
22 -32.627 -3.226 29.26 0 0 1 1
22 -32.436 -3.985 29.26 0 0 1 1
22 -32.134 -4.961 29.26 0 0 1 1
22 -31.773 -5.92 29.26 0 0 1 1
22 -31.438 -6.69 29.26 0 0 1 1
22 -30.982 -7.607 29.26 0 0 1 1
22 -30.556 -8.367 29.26 0 0 1 1
22 -30.076 -9.131 29.26 0 0 1 1
22 -29.505 -9.945 29.26 0 0 1 1
22 -28.912 -10.697 29.26 0 0 1 1
22 -28.289 -11.407 29.26 0 0 1 1
22 -27.621 -12.094 29.26 0 0 1 1
22 -26.916 -12.748 29.26 0 0 1 1
22 -26.174 -13.367 29.26 0 0 1 1
22 -25.398 -13.952 29.26 0 0 1 1
22 -24.59 -14.499 29.26 0 0 1 1
22 -23.751 -15.008 29.26 0 0 1 1
22 -22.884 -15.477 29.26 0 0 1 1
22 -21.991 -15.905 29.26 0 0 1 1
22 -21.075 -16.289 29.26 0 0 1 1
22 -20.138 -16.629 29.26 0 0 1 1
22 -19.182 -16.922 29.26 0 0 1 1
22 -18.211 -17.168 29.26 0 0 1 1
22 -17.211 -17.368 29.26 0 0 1 1
22 -16.195 -17.522 29.26 0 0 1 1
22 -15.151 -17.626 29.26 0 0 1 1
22 -14.333 -17.67 29.26 0 0 1 1
22 -13.369 -17.68 29.26 0 0 1 1
22 -12.024 -17.616 29.26 0 0 1 1
22 -10.995 -17.507 29.26 0 0 1 1
22 -9.969 -17.345 29.26 0 0 1 1
22 -9.549 -17.262 29.26 0 0 1 1
22 -8.611 -17.045 29.26 0 0 1 1
22 -7.69 -16.783 29.26 0 0 1 1
22 -7.002 -16.556 29.26 0 0 1 1
22 -6.049 -16.194 29.26 0 0 1 1
22 -5.121 -15.785 29.26 0 0 1 1
22 -4.22 -15.332 29.26 0 0 1 1
22 -3.345 -14.834 29.26 0 0 1 1
22 -2.553 -14.33 29.26 0 0 1 1
22 -1.859 -13.84 29.26 0 0 1 1
22 -1.467 -13.594 29.26 0 0 1 1
22 -1.01 -13.406 29.26 0 0 1 1
22 -0.532 -13.297 29.26 0 0 1 1
22 -0.039 -13.266 29.26 0 0 1 1
22 0.453 -13.325 29.26 0 0 1 1
23 1.018 -14.044 30.59 0 0 1 1
23 1.445 -14.265 30.59 0 0 1 1
23 2.334 -14.852 30.59 0 0 1 1
23 3.212 -15.364 30.59 0 0 1 1
23 4.119 -15.83 30.59 0 0 1 1
23 5.049 -16.249 30.59 0 0 1 1
23 6.224 -16.699 30.59 0 0 1 1
23 7.134 -16.991 30.59 0 0 1 1
23 8.057 -17.24 30.59 0 0 1 1
23 8.989 -17.445 30.59 0 0 1 1
23 9.963 -17.61 30.59 0 0 1 1
23 10.969 -17.731 30.59 0 0 1 1
23 11.977 -17.801 30.59 0 0 1 1
23 12.987 -17.821 30.59 0 0 1 1
23 13.995 -17.792 30.59 0 0 1 1
23 14.999 -17.713 30.59 0 0 1 1
23 15.996 -17.584 30.59 0 0 1 1
23 16.467 -17.502 30.59 0 0 1 1
23 16.98 -17.408 30.59 0 0 1 1
23 17.954 -17.183 30.59 0 0 1 1
23 18.912 -16.912 30.59 0 0 1 1
23 19.853 -16.596 30.59 0 0 1 1
23 20.773 -16.236 30.59 0 0 1 1
23 21.671 -15.834 30.59 0 0 1 1
23 22.552 -15.387 30.59 0 0 1 1
23 23.431 -14.885 30.59 0 0 1 1
23 24.148 -14.431 30.59 0 0 1 1
23 24.918 -13.893 30.59 0 0 1 1
23 25.658 -13.318 30.59 0 0 1 1
23 26.37 -12.708 30.59 0 0 1 1
23 27.049 -12.063 30.59 0 0 1 1
23 27.695 -11.384 30.59 0 0 1 1
23 28.305 -10.672 30.59 0 0 1 1
23 28.879 -9.929 30.59 0 0 1 1
23 29.413 -9.158 30.59 0 0 1 1
23 29.908 -8.363 30.59 0 0 1 1
23 30.361 -7.547 30.59 0 0 1 1
23 30.77 -6.718 30.59 0 0 1 1
23 31.135 -5.878 30.59 0 0 1 1
23 31.452 -5.031 30.59 0 0 1 1
23 31.722 -4.174 30.59 0 0 1 1
23 31.943 -3.305 30.59 0 0 1 1
23 32.116 -2.416 30.59 0 0 1 1
23 32.241 -1.502 30.59 0 0 1 1
23 32.316 -0.556 30.59 0 0 1 1
23 32.341 0.428 30.59 0 0 1 1
23 32.316 1.411 30.59 0 0 1 1
23 32.241 2.357 30.59 0 0 1 1
23 32.116 3.272 30.59 0 0 1 1
23 31.943 4.16 30.59 0 0 1 1
23 31.721 5.03 30.59 0 0 1 1
23 31.452 5.886 30.59 0 0 1 1
23 31.135 6.731 30.59 0 0 1 1
23 30.663 7.794 30.59 0 0 1 1
23 30.361 8.402 30.59 0 0 1 1
23 29.908 9.218 30.59 0 0 1 1
23 29.413 10.013 30.59 0 0 1 1
23 28.877 10.786 30.59 0 0 1 1
23 28.625 11.119 30.59 0 0 1 1
23 28.306 11.526 30.59 0 0 1 1
23 27.695 12.239 30.59 0 0 1 1
23 27.048 12.92 30.59 0 0 1 1
23 26.623 13.328 30.59 0 0 1 1
23 26.372 13.561 30.59 0 0 1 1
23 25.658 14.173 30.59 0 0 1 1
23 24.917 14.748 30.59 0 0 1 1
23 24.28 15.197 30.59 0 0 1 1
23 23.43 15.741 30.59 0 0 1 1
23 22.536 16.25 30.59 0 0 1 1
23 21.672 16.689 30.59 0 0 1 1
23 20.773 17.091 30.59 0 0 1 1
23 20.033 17.382 30.59 0 0 1 1
23 18.911 17.768 30.59 0 0 1 1
23 17.954 18.038 30.59 0 0 1 1
23 16.981 18.263 30.59 0 0 1 1
23 15.995 18.44 30.59 0 0 1 1
23 14.997 18.568 30.59 0 0 1 1
23 14.62 18.6 30.59 0 0 1 1
23 13.996 18.647 30.59 0 0 1 1
23 12.987 18.676 30.59 0 0 1 1
23 11.977 18.656 30.59 0 0 1 1
23 10.968 18.586 30.59 0 0 1 1
23 9.963 18.465 30.59 0 0 1 1
23 8.96 18.294 30.59 0 0 1 1
23 7.961 18.072 30.59 0 0 1 1
23 6.974 17.799 30.59 0 0 1 1
23 6.001 17.476 30.59 0 0 1 1
23 5.327 17.218 30.59 0 0 1 1
23 4.116 16.684 30.59 0 0 1 1
23 3.212 16.219 30.59 0 0 1 1
23 2.333 15.706 30.59 0 0 1 1
23 1.446 15.121 30.59 0 0 1 1
23 1.018 14.899 30.59 0 0 1 1
23 0.546 14.747 30.59 0 0 1 1
23 0.057 14.675 30.59 0 0 1 1
23 -0.437 14.686 30.59 0 0 1 1
23 -0.921 14.781 30.59 0 0 1 1
23 -1.38 14.954 30.59 0 0 1 1
23 -1.78 15.184 30.59 0 0 1 1
23 -2.575 15.706 30.59 0 0 1 1
23 -3.455 16.219 30.59 0 0 1 1
23 -4.361 16.686 30.59 0 0 1 1
23 -5.291 17.106 30.59 0 0 1 1
23 -6.465 17.557 30.59 0 0 1 1
23 -7.374 17.849 30.59 0 0 1 1
23 -8.297 18.097 30.59 0 0 1 1
23 -9.229 18.301 30.59 0 0 1 1
23 -10.173 18.461 30.59 0 0 1 1
23 -11.242 18.589 30.59 0 0 1 1
23 -12.277 18.658 30.59 0 0 1 1
23 -13.317 18.674 30.59 0 0 1 1
23 -14.358 18.638 30.59 0 0 1 1
23 -15.398 18.548 30.59 0 0 1 1
23 -16.433 18.406 30.59 0 0 1 1
23 -17.461 18.21 30.59 0 0 1 1
23 -18.477 17.963 30.59 0 0 1 1
23 -19.479 17.663 30.59 0 0 1 1
23 -20.464 17.312 30.59 0 0 1 1
23 -21.512 16.874 30.59 0 0 1 1
23 -22.383 16.454 30.59 0 0 1 1
23 -23.252 15.985 30.59 0 0 1 1
23 -24.098 15.473 30.59 0 0 1 1
23 -24.912 14.922 30.59 0 0 1 1
23 -25.694 14.334 30.59 0 0 1 1
23 -26.442 13.71 30.59 0 0 1 1
23 -27.153 13.052 30.59 0 0 1 1
23 -27.826 12.36 30.59 0 0 1 1
23 -28.46 11.637 30.59 0 0 1 1
23 -29.053 10.882 30.59 0 0 1 1
23 -29.603 10.098 30.59 0 0 1 1
23 -30.11 9.289 30.59 0 0 1 1
23 -30.573 8.458 30.59 0 0 1 1
23 -30.99 7.611 30.59 0 0 1 1
23 -31.36 6.755 30.59 0 0 1 1
23 -31.682 5.894 30.59 0 0 1 1
23 -31.955 5.028 30.59 0 0 1 1
23 -32.179 4.154 30.59 0 0 1 1
23 -32.354 3.267 30.59 0 0 1 1
23 -32.479 2.356 30.59 0 0 1 1
23 -32.555 1.412 30.59 0 0 1 1
23 -32.58 0.428 30.59 0 0 1 1
23 -32.555 -0.557 30.59 0 0 1 1
23 -32.479 -1.5 30.59 0 0 1 1
23 -32.354 -2.412 30.59 0 0 1 1
23 -32.179 -3.299 30.59 0 0 1 1
23 -31.956 -4.172 30.59 0 0 1 1
23 -31.682 -5.039 30.59 0 0 1 1
23 -31.36 -5.9 30.59 0 0 1 1
23 -30.99 -6.756 30.59 0 0 1 1
23 -30.573 -7.603 30.59 0 0 1 1
23 -30.11 -8.434 30.59 0 0 1 1
23 -29.603 -9.243 30.59 0 0 1 1
23 -29.053 -10.027 30.59 0 0 1 1
23 -28.46 -10.781 30.59 0 0 1 1
23 -27.826 -11.505 30.59 0 0 1 1
23 -27.153 -12.197 30.59 0 0 1 1
23 -26.442 -12.855 30.59 0 0 1 1
23 -25.694 -13.479 30.59 0 0 1 1
23 -24.912 -14.067 30.59 0 0 1 1
23 -24.098 -14.617 30.59 0 0 1 1
23 -23.252 -15.129 30.59 0 0 1 1
23 -22.37 -15.606 30.59 0 0 1 1
23 -21.427 -16.057 30.59 0 0 1 1
23 -20.622 -16.396 30.59 0 0 1 1
23 -19.478 -16.808 30.59 0 0 1 1
23 -18.477 -17.107 30.59 0 0 1 1
23 -17.461 -17.355 30.59 0 0 1 1
23 -16.433 -17.55 30.59 0 0 1 1
23 -15.398 -17.693 30.59 0 0 1 1
23 -14.358 -17.783 30.59 0 0 1 1
23 -13.317 -17.819 30.59 0 0 1 1
23 -12.278 -17.803 30.59 0 0 1 1
23 -11.244 -17.734 30.59 0 0 1 1
23 -10.174 -17.606 30.59 0 0 1 1
23 -9.202 -17.441 30.59 0 0 1 1
23 -8.202 -17.219 30.59 0 0 1 1
23 -7.376 -16.994 30.59 0 0 1 1
23 -6.464 -16.701 30.59 0 0 1 1
23 -5.568 -16.365 30.59 0 0 1 1
23 -4.36 -15.831 30.59 0 0 1 1
23 -3.455 -15.364 30.59 0 0 1 1
23 -2.576 -14.851 30.59 0 0 1 1
23 -1.78 -14.329 30.59 0 0 1 1
23 -1.381 -14.099 30.59 0 0 1 1
23 -0.921 -13.926 30.59 0 0 1 1
23 -0.437 -13.831 30.59 0 0 1 1
23 0.057 -13.82 30.59 0 0 1 1
23 0.546 -13.891 30.59 0 0 1 1
24 1.102 -14.607 31.92 0 0 1 1
24 1.462 -14.803 31.92 0 0 1 1
24 2.356 -15.345 31.92 0 0 1 1
24 3.212 -15.805 31.92 0 0 1 1
24 4.293 -16.311 31.92 0 0 1 1
24 5.25 -16.696 31.92 0 0 1 1
24 6.23 -17.033 31.92 0 0 1 1
24 6.835 -17.212 31.92 0 0 1 1
24 7.218 -17.317 31.92 0 0 1 1
24 8.229 -17.552 31.92 0 0 1 1
24 9.246 -17.734 31.92 0 0 1 1
24 10.271 -17.864 31.92 0 0 1 1
24 11.299 -17.942 31.92 0 0 1 1
24 12.329 -17.968 31.92 0 0 1 1
24 13.356 -17.942 31.92 0 0 1 1
24 14.378 -17.865 31.92 0 0 1 1
24 15.393 -17.737 31.92 0 0 1 1
24 16.39 -17.563 31.92 0 0 1 1
24 17.372 -17.341 31.92 0 0 1 1
24 18.34 -17.072 31.92 0 0 1 1
24 19.291 -16.756 31.92 0 0 1 1
24 20.221 -16.396 31.92 0 0 1 1
24 21.128 -15.993 31.92 0 0 1 1
24 22.012 -15.548 31.92 0 0 1 1
24 22.868 -15.063 31.92 0 0 1 1
24 23.195 -14.857 31.92 0 0 1 1
24 23.693 -14.54 31.92 0 0 1 1
24 24.488 -13.978 31.92 0 0 1 1
24 25.251 -13.381 31.92 0 0 1 1
24 25.978 -12.749 31.92 0 0 1 1
24 26.669 -12.083 31.92 0 0 1 1
24 27.322 -11.384 31.92 0 0 1 1
24 27.941 -10.65 31.92 0 0 1 1
24 28.502 -9.913 31.92 0 0 1 1
24 29.03 -9.141 31.92 0 0 1 1
24 29.518 -8.345 31.92 0 0 1 1
24 29.965 -7.531 31.92 0 0 1 1
24 30.369 -6.702 31.92 0 0 1 1
24 30.729 -5.864 31.92 0 0 1 1
24 31.041 -5.018 31.92 0 0 1 1
24 31.307 -4.163 31.92 0 0 1 1
24 31.526 -3.294 31.92 0 0 1 1
24 31.697 -2.407 31.92 0 0 1 1
24 31.82 -1.495 31.92 0 0 1 1
24 31.894 -0.552 31.92 0 0 1 1
24 31.917 0.428 31.92 0 0 1 1
24 31.894 1.408 31.92 0 0 1 1
24 31.82 2.35 31.92 0 0 1 1
24 31.697 3.262 31.92 0 0 1 1
24 31.526 4.15 31.92 0 0 1 1
24 31.377 4.748 31.92 0 0 1 1
24 31.308 5.017 31.92 0 0 1 1
24 31.041 5.873 31.92 0 0 1 1
24 30.728 6.719 31.92 0 0 1 1
24 30.369 7.558 31.92 0 0 1 1
24 30.047 8.221 31.92 0 0 1 1
24 29.517 9.202 31.92 0 0 1 1
24 29.03 9.996 31.92 0 0 1 1
24 28.502 10.768 31.92 0 0 1 1
24 27.935 11.512 31.92 0 0 1 1
24 27.322 12.239 31.92 0 0 1 1
24 26.669 12.938 31.92 0 0 1 1
24 25.978 13.604 31.92 0 0 1 1
24 25.25 14.236 31.92 0 0 1 1
24 24.701 14.668 31.92 0 0 1 1
24 23.691 15.396 31.92 0 0 1 1
24 22.866 15.919 31.92 0 0 1 1
24 22.408 16.181 31.92 0 0 1 1
24 22.012 16.403 31.92 0 0 1 1
24 21.128 16.848 31.92 0 0 1 1
24 20.223 17.25 31.92 0 0 1 1
24 19.028 17.7 31.92 0 0 1 1
24 18.34 17.927 31.92 0 0 1 1
24 17.372 18.196 31.92 0 0 1 1
24 16.389 18.418 31.92 0 0 1 1
24 15.385 18.593 31.92 0 0 1 1
24 14.378 18.72 31.92 0 0 1 1
24 13.355 18.797 31.92 0 0 1 1
24 12.328 18.823 31.92 0 0 1 1
24 11.299 18.797 31.92 0 0 1 1
24 10.268 18.719 31.92 0 0 1 1
24 9.675 18.649 31.92 0 0 1 1
24 8.719 18.5 31.92 0 0 1 1
24 7.771 18.306 31.92 0 0 1 1
24 6.833 18.067 31.92 0 0 1 1
24 5.903 17.781 31.92 0 0 1 1
24 5.252 17.552 31.92 0 0 1 1
24 4.292 17.166 31.92 0 0 1 1
24 3.356 16.732 31.92 0 0 1 1
24 2.446 16.251 31.92 0 0 1 1
24 1.46 15.658 31.92 0 0 1 1
24 1.102 15.462 31.92 0 0 1 1
24 0.635 15.292 31.92 0 0 1 1
24 0.148 15.208 31.92 0 0 1 1
24 -0.344 15.201 31.92 0 0 1 1
24 -0.831 15.281 31.92 0 0 1 1
24 -1.298 15.438 31.92 0 0 1 1
24 -1.702 15.657 31.92 0 0 1 1
24 -2.69 16.252 31.92 0 0 1 1
24 -3.456 16.662 31.92 0 0 1 1
24 -4.336 17.08 31.92 0 0 1 1
24 -5.232 17.454 31.92 0 0 1 1
24 -6.473 17.891 31.92 0 0 1 1
24 -7.467 18.176 31.92 0 0 1 1
24 -8.01 18.308 31.92 0 0 1 1
24 -8.96 18.501 31.92 0 0 1 1
24 -9.914 18.649 31.92 0 0 1 1
24 -10.871 18.751 31.92 0 0 1 1
24 -11.832 18.808 31.92 0 0 1 1
24 -12.568 18.823 31.92 0 0 1 1
24 -13.597 18.796 31.92 0 0 1 1
24 -14.619 18.719 31.92 0 0 1 1
24 -15.634 18.591 31.92 0 0 1 1
24 -16.587 18.426 31.92 0 0 1 1
24 -17.533 18.216 31.92 0 0 1 1
24 -18.465 17.962 31.92 0 0 1 1
24 -19.67 17.56 31.92 0 0 1 1
24 -20.636 17.176 31.92 0 0 1 1
24 -21.586 16.74 31.92 0 0 1 1
24 -22.047 16.509 31.92 0 0 1 1
24 -22.895 16.041 31.92 0 0 1 1
24 -23.716 15.534 31.92 0 0 1 1
24 -24.51 14.989 31.92 0 0 1 1
24 -25.275 14.406 31.92 0 0 1 1
24 -25.869 13.909 31.92 0 0 1 1
24 -26.71 13.135 31.92 0 0 1 1
24 -27.374 12.449 31.92 0 0 1 1
24 -28.003 11.728 31.92 0 0 1 1
24 -28.6 10.969 31.92 0 0 1 1
24 -29.155 10.179 31.92 0 0 1 1
24 -29.666 9.364 31.92 0 0 1 1
24 -30.133 8.526 31.92 0 0 1 1
24 -30.553 7.673 31.92 0 0 1 1
24 -30.927 6.809 31.92 0 0 1 1
24 -31.252 5.94 31.92 0 0 1 1
24 -31.527 5.066 31.92 0 0 1 1
24 -31.753 4.185 31.92 0 0 1 1
24 -31.929 3.289 31.92 0 0 1 1
24 -32.055 2.37 31.92 0 0 1 1
24 -32.132 1.419 31.92 0 0 1 1
24 -32.155 0.428 31.92 0 0 1 1
24 -32.132 -0.564 31.92 0 0 1 1
24 -32.055 -1.515 31.92 0 0 1 1
24 -31.929 -2.434 31.92 0 0 1 1
24 -31.753 -3.329 31.92 0 0 1 1
24 -31.527 -4.211 31.92 0 0 1 1
24 -31.252 -5.085 31.92 0 0 1 1
24 -30.927 -5.954 31.92 0 0 1 1
24 -30.553 -6.817 31.92 0 0 1 1
24 -30.133 -7.671 31.92 0 0 1 1
24 -29.666 -8.509 31.92 0 0 1 1
24 -29.155 -9.324 31.92 0 0 1 1
24 -28.6 -10.114 31.92 0 0 1 1
24 -27.999 -10.878 31.92 0 0 1 1
24 -27.375 -11.593 31.92 0 0 1 1
24 -26.622 -12.363 31.92 0 0 1 1
24 -25.87 -13.053 31.92 0 0 1 1
24 -25.275 -13.551 31.92 0 0 1 1
24 -24.51 -14.134 31.92 0 0 1 1
24 -23.716 -14.679 31.92 0 0 1 1
24 -22.895 -15.185 31.92 0 0 1 1
24 -22.049 -15.653 31.92 0 0 1 1
24 -21.18 -16.081 31.92 0 0 1 1
24 -20.641 -16.319 31.92 0 0 1 1
24 -19.669 -16.705 31.92 0 0 1 1
24 -18.683 -17.04 31.92 0 0 1 1
24 -17.531 -17.361 31.92 0 0 1 1
24 -16.663 -17.556 31.92 0 0 1 1
24 -15.624 -17.738 31.92 0 0 1 1
24 -14.62 -17.864 31.92 0 0 1 1
24 -13.597 -17.941 31.92 0 0 1 1
24 -12.57 -17.967 31.92 0 0 1 1
24 -11.541 -17.942 31.92 0 0 1 1
24 -10.513 -17.864 31.92 0 0 1 1
24 -9.488 -17.735 31.92 0 0 1 1
24 -8.471 -17.554 31.92 0 0 1 1
24 -7.46 -17.319 31.92 0 0 1 1
24 -7.08 -17.216 31.92 0 0 1 1
24 -6.148 -16.93 31.92 0 0 1 1
24 -5.234 -16.6 31.92 0 0 1 1
24 -4.336 -16.225 31.92 0 0 1 1
24 -3.456 -15.806 31.92 0 0 1 1
24 -2.69 -15.397 31.92 0 0 1 1
24 -1.703 -14.802 31.92 0 0 1 1
24 -1.298 -14.583 31.92 0 0 1 1
24 -0.831 -14.425 31.92 0 0 1 1
24 -0.344 -14.346 31.92 0 0 1 1
24 0.148 -14.353 31.92 0 0 1 1
24 0.635 -14.437 31.92 0 0 1 1
25 0.721 -14.967 33.25 0 0 1 1
25 1.18 -15.147 33.25 0 0 1 1
25 1.934 -15.581 33.25 0 0 1 1
25 2.539 -15.902 33.25 0 0 1 1
25 3.486 -16.355 33.25 0 0 1 1
25 4.631 -16.826 33.25 0 0 1 1
25 5.45 -17.112 33.25 0 0 1 1
25 6.522 -17.43 33.25 0 0 1 1
25 7.497 -17.665 33.25 0 0 1 1
25 8.448 -17.846 33.25 0 0 1 1
25 9.559 -17.999 33.25 0 0 1 1
25 10.387 -18.073 33.25 0 0 1 1
25 11.36 -18.116 33.25 0 0 1 1
25 12.337 -18.114 33.25 0 0 1 1
25 12.671 -18.104 33.25 0 0 1 1
25 13.709 -18.034 33.25 0 0 1 1
25 14.735 -17.913 33.25 0 0 1 1
25 15.751 -17.741 33.25 0 0 1 1
25 16.754 -17.519 33.25 0 0 1 1
25 17.739 -17.248 33.25 0 0 1 1
25 18.898 -16.859 33.25 0 0 1 1
25 19.656 -16.566 33.25 0 0 1 1
25 20.58 -16.157 33.25 0 0 1 1
25 21.478 -15.707 33.25 0 0 1 1
25 22.344 -15.219 33.25 0 0 1 1
25 23.18 -14.693 33.25 0 0 1 1
25 23.985 -14.128 33.25 0 0 1 1
25 24.756 -13.526 33.25 0 0 1 1
25 25.492 -12.889 33.25 0 0 1 1
25 26.192 -12.218 33.25 0 0 1 1
25 26.854 -11.514 33.25 0 0 1 1
25 27.476 -10.779 33.25 0 0 1 1
25 28.057 -10.015 33.25 0 0 1 1
25 28.596 -9.225 33.25 0 0 1 1
25 29.092 -8.413 33.25 0 0 1 1
25 29.545 -7.584 33.25 0 0 1 1
25 29.952 -6.743 33.25 0 0 1 1
25 30.313 -5.895 33.25 0 0 1 1
25 30.627 -5.04 33.25 0 0 1 1
25 30.893 -4.178 33.25 0 0 1 1
25 31.111 -3.303 33.25 0 0 1 1
25 31.281 -2.411 33.25 0 0 1 1
25 31.403 -1.496 33.25 0 0 1 1
25 31.476 -0.552 33.25 0 0 1 1
25 31.501 0.428 33.25 0 0 1 1
25 31.476 1.407 33.25 0 0 1 1
25 31.403 2.352 33.25 0 0 1 1
25 31.281 3.267 33.25 0 0 1 1
25 31.111 4.158 33.25 0 0 1 1
25 30.893 5.033 33.25 0 0 1 1
25 30.627 5.895 33.25 0 0 1 1
25 30.313 6.75 33.25 0 0 1 1
25 29.953 7.598 33.25 0 0 1 1
25 29.545 8.44 33.25 0 0 1 1
